loan_amount,income,credit_score,interest_rate,employment_years,debt_to_income,default
39177,43379.114428244575,650.486851486909,5.398412591147954,22,0.3209462459833252,1
5784,69926.84182036102,665.7899950219131,5.710001748951276,26,0.42102662382794476,1
32751,69567.72159773973,677.7978162268131,4.866349984714514,6,0.35041563314330104,0
45864,64253.850172842496,640.0736963079394,2.4772408466499822,10,0.5515919574565699,1
45328,97452.26760534744,714.7257994784023,3.153483959558968,23,0.5699279794469319,1
17533,57929.222250414336,638.7639008022165,3.6746769035317537,4,0.18176047559872946,1
45111,55715.40648752118,581.7438773430856,5.839845050379129,12,0.5264564601323926,1
44974,70255.08632125375,795.9809814398761,2.9073344842872424,10,0.34086110200665054,1
10801,59168.28956829311,709.8963774549484,3.6294756203465175,4,0.32666473565869214,1
24190,77407.40306091015,800.4745795822787,3.2995358705214697,7,0.49246967424228405,0
43754,40967.91138636717,647.8170324986474,5.511956890439577,20,0.1465702545224383,1
34592,41217.3832880349,723.9897357143999,6.697613134070791,28,0.5412465637095732,1
15647,71487.14236989326,744.730434943163,5.231231099637921,29,0.4354316772738074,1
13716,42527.83590992095,690.5326870913372,7.990254913857361,28,0.537630803828999,1
28355,69136.47909664072,627.7775012210659,5.230922769011058,16,0.5972387888538114,1
27009,65550.04269315548,686.7759432888853,4.858782063233348,10,0.35900222617862665,1
29376,49582.67570958505,731.319846654812,3.823741936953181,18,0.1466310989544645,0
9780,65507.55240350151,729.4110224950349,5.304484576503991,17,0.18326193146544326,1
7368,41481.113313236405,699.9185693770971,3.7598360737783247,27,0.26180912127715494,0
17039,45001.501106044496,744.8643971585873,3.5315343623473563,9,0.15177647106735478,1
11655,56442.18392381901,742.5043060746177,3.488657774421626,4,0.5076709130688849,0
45941,61183.91728608331,673.8166199970249,4.663658806807729,28,0.24843392551638424,0
9495,55445.421945182134,623.9790172570896,4.24984624589453,23,0.5879430940099326,1
15893,66496.73945809666,709.5216954005394,8.982100846125832,24,0.4512957159659279,0
30547,65826.99622572436,662.6681216989797,5.314069929184463,24,0.18671518512777882,1
27386,82940.50212522216,707.1874300449646,5.289380112462841,0,0.3380213234719701,1
18403,58570.71979282493,767.2764926775949,4.172064930146257,16,0.33344211081666053,1
37097,77918.45146776193,721.8746007935549,9.598211790584328,16,0.34625582916681696,1
18121,73810.8826934084,764.8127854610865,3.6140783272988894,0,0.3678455853214678,0
15966,94409.65924939723,649.4260099491714,4.289435392379384,24,0.11558654115886544,0
38621,58091.129701465885,754.3727869340346,6.4988160618564885,0,0.44315056287181176,1
33312,53694.619178205176,783.8298965825833,5.303527097466981,22,0.34359588764422166,0
27677,78865.413333656,703.2161003354013,3.0904461577288207,21,0.4954826994343495,1
36289,65781.48857611894,816.1026696848844,5.040938564988217,8,0.5076747866302153,0
36024,79224.88825175849,657.1284394135697,6.019526969630926,26,0.21526756099585873,0
47675,70751.9819698425,668.0583065120275,5.768029406446837,24,0.1242114732133889,0
9777,28398.568629007565,732.4967775214234,5.991776339398674,3,0.45161692805616127,1
34749,65644.82665546774,702.7232772415094,8.27854683363227,8,0.5888813942319372,1
20338,64668.23846927234,662.8546333609386,5.407295139234528,13,0.3233289932904505,0
7491,61996.60353695945,730.9552038307884,6.1934666878105356,14,0.2298064047967979,1
32236,58016.35418814926,717.7770756666197,2.0,15,0.1783359472917405,0
19599,36117.847083085086,670.6861661733875,7.798347351030845,15,0.24372279869529254,1
24508,73112.65375857484,709.4525813022186,5.097499108745383,12,0.26395977568572493,1
8051,65606.52642140242,737.9512760315463,3.697991546734027,13,0.31193737171723224,0
26606,76529.35046096136,669.5770606750744,4.7071577829441615,21,0.4277035616072933,0
26699,36918.667135871205,725.8497904820443,5.993782803752048,20,0.23658152804011354,0
5876,67607.01734317903,656.6478386239327,6.552122788842222,8,0.125488381734338,1
37093,56480.10993680156,666.3087809512576,4.8571289168187946,22,0.28663930578635977,0
9142,62156.820148882936,755.5793656610139,5.9021629578852055,8,0.5278148080795378,1
20202,56652.60548728664,730.6873146553215,4.605174478400603,20,0.3491757554259419,1
44734,68154.11891220194,605.6581245946138,5.737441046334849,3,0.5823918788727049,1
12079,57556.903185126306,681.2887687478733,5.309409488293413,9,0.35181076554436586,1
12987,44221.276124164666,724.484838729658,5.451239010568387,2,0.2379494084609239,0
44567,61296.38128179287,706.943280859417,4.5335536133148,20,0.1966569986226073,1
33940,56787.38194296749,730.9102122591976,5.605487464969361,8,0.44726224839278816,0
42233,58749.09568306675,705.7990829891148,3.760180100173645,18,0.36819064288871817,1
22019,20000.0,693.3701163260333,5.291927971805011,15,0.4019994644977207,1
23077,70239.54125353058,691.8418932081379,4.048298944182267,15,0.47756339466706554,0
31258,55280.04573979828,754.5589656797268,3.5095053776736362,16,0.46295173213244645,0
26136,39777.696389726014,734.7469793215312,3.9416558015677827,17,0.1216816500841135,0
13311,73838.45275272214,720.2371901872731,4.687962165546378,9,0.5012859526475141,0
22214,69545.48591629395,704.4416549450389,4.207292045015395,20,0.36635165352585575,1
19098,55090.19705587716,672.5590654309891,5.594429466113471,18,0.29585426540738635,0
33251,42717.45930719972,684.6623167919231,5.119537939978279,21,0.3687597131340352,0
42945,62670.46102019059,753.2335562218439,6.521840674036893,14,0.40622572422866254,1
30945,61846.59126881414,748.5251247268109,4.873306469060605,14,0.1747531549368985,0
30316,73865.01424487673,667.5713785152283,5.271030587798568,10,0.3087076976632225,1
37217,53343.96727709265,704.995992386245,7.798881860919014,7,0.26779310509409193,1
13308,77923.83202297494,724.9233661307032,4.341746752118549,21,0.27520447240901924,0
10949,51896.20494996349,721.6592205703332,4.5722715944698455,15,0.14566746920365412,1
6150,39812.52323186367,721.2741341531715,6.805232638142515,9,0.1799217440001152,0
28944,43015.75866784078,644.3962590811632,3.564759677022624,8,0.1809160337931107,1
39699,59063.826912965764,641.4257955726094,6.973061364101058,14,0.28661237161082387,1
14204,59017.28236411902,758.5097371680656,4.644653763942794,21,0.5472457724373958,0
6081,64917.91711126164,775.4512599445927,3.750047371186752,29,0.20301368596047134,1
34305,58644.38953322338,625.9239430478272,6.357824493601408,4,0.30809625383740225,1
21896,74659.77774096494,698.6119931677669,4.623310541841015,19,0.255804707649569,0
12805,56083.58852306136,740.7025398666661,7.736431258005161,1,0.493691656275669,0
10237,30055.85602692876,589.8110748120127,5.121736478109774,21,0.12506321616040808,1
25056,58183.54967301309,646.3331070960478,5.110829013893426,15,0.1982716977679452,1
8343,29898.31968350278,695.3901488936435,4.120846217414941,17,0.2053207711773972,1
18500,64070.864714965464,670.1380671970892,4.7798535545018135,15,0.5964814001566157,0
34375,75857.89498477374,710.4571750572775,4.591034288164989,4,0.38538750898315177,0
14662,45206.63270576221,773.5241013841844,6.997073542141138,0,0.1694791321917591,1
21964,81278.35029587775,657.3601186243384,5.434403849069732,18,0.23609956963828274,0
13130,72642.46867092646,702.5136445657687,6.05832612107906,9,0.18391104706146214,1
24531,78097.20233122582,682.7601938502909,5.147745491993255,20,0.162302284809724,1
6679,62843.457846519465,706.8182654036569,4.383571897978213,28,0.49859101420394625,0
8506,45108.52236372269,700.2900059558046,5.556486385693899,12,0.3478763143301774,1
18284,71712.23141721207,831.8599099566271,7.386120175589848,22,0.4156050684243907,1
12253,50630.986398474895,774.478872942379,3.427410595642841,23,0.26562562349599805,0
24128,61768.26759155033,620.9532239681384,5.629221844906719,22,0.37684754303366474,1
32932,57429.73510794572,654.9932618513745,7.244872101598185,22,0.22878451626184856,0
14435,76870.43785195344,661.1071370895693,3.7778408351141026,10,0.2540181374641174,0
49078,70954.90508884993,638.2862257936099,6.383016987870998,14,0.4261189721833665,0
18296,58791.51302531444,631.5818509605433,6.384756251865773,1,0.17517506295961513,1
35445,30725.892096897707,691.0816787652609,3.0585790070538224,5,0.4086109295837309,1
18245,50471.58800206198,663.0156217994179,6.665654703604522,20,0.5261174082115636,1
34124,70563.33434226626,655.4603166767017,4.10882299915629,10,0.16021161309038454,1
34899,64201.653915698764,801.0236988546399,5.538274834915649,14,0.5487306402849895,0
48919,37451.67098380708,666.456118962016,6.536211773978093,8,0.1397228401494475,1
48225,32901.18041296666,677.8416136093399,6.8001217834060155,11,0.27445461347793654,1
40247,62932.63725236185,737.0728243496308,2.69622572800892,25,0.40525465761899726,0
34222,44144.14248426336,677.6735763962794,7.682903754686819,26,0.3797073800592684,0
31211,45588.05308743635,641.7163244774149,7.126892341533561,3,0.14819553624721674,1
42220,70089.11593173981,687.1030148074135,6.577901180549931,27,0.4994565838929266,1
31646,78033.58170623511,800.4366711448051,5.542216945393609,22,0.5865766465726264,0
43649,48739.46959445553,675.9278954867538,4.346453180076021,26,0.19061414459188505,1
28049,59328.595385817396,654.4116632085075,3.3752272487693076,23,0.5475654849077314,1
19069,58886.30001023459,721.0115165424511,2.5642394928726224,13,0.3784047210558753,1
37580,57536.93842955225,684.7042756170015,5.966804009351794,21,0.5679668856226637,1
36843,60608.977142344476,836.9497063836523,6.57714613424373,2,0.18804297920838056,0
7849,71347.48391760234,660.65515241367,4.873068017211192,26,0.4960106965897123,1
45158,49891.13479905607,786.6865360105026,4.308538240428593,20,0.12989078772266557,0
28289,37120.836982259,758.1694774944523,5.104869256246822,16,0.5415982234013632,0
49690,85350.14900405641,680.9327348439053,4.0394176554241294,29,0.4370797110998168,0
40257,76341.32886735075,699.8242352671801,5.032414543809858,12,0.28512739196121506,0
14823,43445.43193125903,648.5060070727744,3.9533516321552753,7,0.19523341174892508,1
46975,62034.4801316393,673.0779235188494,5.918058971714087,11,0.5082665492836024,0
14540,75160.53246879166,680.5777085198832,6.865804269827279,11,0.40162066069740576,1
21364,71235.65916789058,707.8926765505228,5.762759562860766,11,0.2802079264740007,0
9611,66930.19964893928,629.3659937012969,4.879301802973757,26,0.3219179124012581,1
32663,57446.59662612384,715.5742335168146,6.483696066727901,1,0.5132713280361882,0
43646,85909.55887592936,692.7065789351676,5.028359469489214,28,0.2694635966784339,0
35977,63312.8830868919,719.9053900506416,6.436023085481342,9,0.14481633905496435,1
34168,52275.611110189646,727.365332112218,4.045784058876299,22,0.5556410861017363,1
30471,73066.13593268393,688.7032278072107,4.239893864082612,8,0.2936718698290173,1
27687,61440.87962927131,724.4098888445643,3.5167777394046373,0,0.2741937555576067,0
5851,65246.96590880433,695.6411919287034,4.301786313475032,28,0.2021998094379697,1
23071,63047.238023868114,737.1736494714032,6.4720948473456845,3,0.5487112856141728,0
11833,67451.63360650364,715.8062908179862,3.6923785470664234,22,0.20875266684391694,1
16938,45323.15619901189,709.0520750573021,2.0,13,0.41833643400069187,1
40195,38233.404192449874,694.8777011932967,4.378228089727891,15,0.5403825058040514,1
31144,81511.99084850376,764.7907956475007,3.239406279135354,24,0.1174568073016087,0
9000,63743.76842683754,720.2592614647511,4.243383399284176,17,0.5143958526500979,1
10052,71562.70916112869,633.9268763500701,8.160304285988941,1,0.3052997108448873,0
40506,33603.61169733561,676.402461536806,3.6665458223961833,5,0.42898728763260596,0
33074,76000.24663071753,688.5707595836582,5.950300897966475,2,0.28620228161277694,1
43155,52177.71531966349,699.9438419847097,4.879677117003513,19,0.44775812817374694,1
45770,47906.72749786433,708.8353675613254,5.558720994792126,18,0.22714745727884958,0
37320,59049.40248552021,652.7891642861595,4.236109500456923,12,0.11096527121769814,1
43304,45330.29684186213,696.6001069792537,6.742019499062532,16,0.5738937573939767,1
8913,59974.024526615896,684.2939326372565,5.640271012480016,13,0.1081838820200414,0
22450,57954.9247947827,754.237212137698,5.681953089592621,29,0.5120496448167535,1
29107,75905.93857850824,650.2460845339361,5.148340938641847,21,0.1845687966612369,1
25764,82700.16753209205,699.1310699995917,6.883941853456735,10,0.29611011430101397,0
48404,82222.73689262374,665.730744382977,5.840227416012404,15,0.5112461882530279,1
25491,26032.275309058256,793.1497957759897,5.55635707439878,10,0.20296607515617268,0
43494,45972.497552350724,762.830680132674,5.978967714185853,28,0.5328538027625179,1
8373,25876.69854266457,617.8821042304701,2.360033162390511,17,0.3488794695509507,0
17161,42096.86588347454,660.1893157457131,5.281640755533041,1,0.2830767313586383,1
36996,50257.226836442525,743.5461646033859,4.903964374400816,22,0.4312188733681681,1
32122,66158.42422840415,722.8641524021601,6.752876265561191,20,0.2706948609904788,0
39850,52201.00148261189,721.2965891323157,3.9484565039205792,7,0.27364417949817854,0
32350,52618.94893577031,709.5426352879795,5.301658639988071,13,0.46676319546915157,1
32472,62726.47024799645,747.5599942533956,7.8857607430484595,1,0.2549161122695539,0
33761,34360.35532188283,739.0488302198729,4.9614274393533275,12,0.20038632417721255,0
30351,47421.10270554204,685.4721930140249,3.0045893040599165,9,0.503823063998286,0
28132,52446.65061273941,640.0370750036536,8.260910076546699,7,0.5026855168636158,1
20305,56963.970170529836,615.4967369403427,3.926679594335784,6,0.34879285185343467,1
14817,61154.30985338318,694.8180637381449,3.4403330181479483,12,0.3633278080814776,1
16261,82509.74684599563,608.004916787812,3.4994596065530463,25,0.44803831288381935,1
5417,73625.04241621643,712.5498361837705,6.091496740918851,29,0.35463714588121675,0
46576,48460.34963262098,684.5984230941295,6.946669960484726,23,0.3085199794846163,1
25358,56080.06410822798,797.1955518230719,7.6406045209289495,26,0.5974470966483729,0
8267,55058.41294361815,717.1564636246153,5.022980193591726,18,0.17382021392627947,1
22209,52287.712252188845,698.5387410218841,3.5196894545071724,23,0.39636398961993036,0
29052,64087.737387313646,619.1915140134836,4.145082601977251,14,0.5429315130378302,1
43513,32103.306705436375,636.8839457341998,5.050376124093853,21,0.4436075205905574,1
31092,73210.71582009726,734.0677071133134,4.968222542958958,1,0.5404616495441192,0
16338,85403.26186073033,684.3451669505466,6.962447250068189,21,0.26816736017733633,1
5412,55952.39188992275,826.768787401975,3.023579464800857,4,0.2359964881301196,0
12543,55659.53362323257,695.8474352582369,3.3267857720821437,18,0.5256361934510524,0
45355,62355.66370813007,708.4461140069377,4.535285319257005,0,0.29705728809273024,1
38496,75290.78965440315,634.1551509261036,5.553806213736653,6,0.4548411615286556,0
28548,55135.59424774136,747.3715782757657,4.336015599681317,17,0.17387428920705714,0
32384,74009.17749152605,653.7139556292111,4.213875636274455,0,0.4779190626883374,0
49425,67327.42008679864,726.2206040955343,6.76061962896048,0,0.3744913245124347,1
43756,95424.17166007035,740.5896657085315,5.7079295845818345,6,0.23430581995523045,1
23888,55070.06977256556,704.7596629534013,3.522915833791883,27,0.3472519819794525,0
40735,30359.993284187494,787.8485467818651,4.235437548720363,16,0.4484718129198517,1
22506,38505.91318971729,669.4648464174875,5.775225552085234,24,0.10594320442369184,0
25463,60178.92356100235,783.7770106560774,3.1084664813178167,5,0.41873352940706476,0
22955,75418.23141031127,636.4526990700049,5.7660996813778915,19,0.37079538913663723,1
42841,50212.36289368914,739.9514245939818,4.484302870623274,11,0.2101430838733663,1
10104,56536.01325187005,692.8793259354272,5.54421241482903,19,0.4764905369880984,0
39911,70272.64105997363,664.5933704443366,5.179796716632618,14,0.2517304923166006,1
28190,45521.51098682314,616.9360625633992,3.3239685280859756,12,0.2384304657732824,1
